C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_24_996.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_24_996.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_24_996.jpg,-0.658505,1,0,4.917785
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_25_096.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_25_096.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_25_096.jpg,-0.6033472,1,0,6.07338
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_25_198.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_25_198.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_25_198.jpg,-0.8967316,1,0,7.132422
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_25_302.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_25_302.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_25_302.jpg,-1,1,0,8.151116
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_25_402.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_25_402.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_25_402.jpg,-0.739899,1,0,9.268789
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_25_504.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_25_504.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_25_504.jpg,-0.4323582,1,0,10.41105
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_25_605.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_25_605.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_25_605.jpg,-0.1386153,1,0,11.61833
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_25_706.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_25_706.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_25_706.jpg,0,1,0,12.34358
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_25_807.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_25_807.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_25_807.jpg,0,1,0,13.76565
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_25_908.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_25_908.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_25_908.jpg,-0.1959471,1,0,15.08004
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_26_010.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_26_010.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_26_010.jpg,-0.2458428,1,0,15.87235
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_26_114.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_26_114.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_26_114.jpg,0,1,0,17.10265
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_26_215.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_26_215.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_26_215.jpg,0,1,0,17.94839
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_26_317.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_26_317.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_26_317.jpg,0,1,0,19.14592
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_26_420.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_26_420.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_26_420.jpg,0,1,0,20.04024
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_26_520.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_26_520.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_26_520.jpg,-0.116841,1,0,21.141
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_26_621.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_26_621.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_26_621.jpg,-0.3025446,1,0,22.00251
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_26_723.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_26_723.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_26_723.jpg,-0.000799454,1,0,23.02134
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_26_825.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_26_825.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_26_825.jpg,0,1,0,23.98023
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_26_924.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_26_924.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_26_924.jpg,0,1,0,24.95154
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_27_027.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_27_027.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_27_027.jpg,0,1,0,25.90924
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_27_129.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_27_129.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_27_129.jpg,0,1,0,27.04615
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_27_230.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_27_230.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_27_230.jpg,0,1,0,27.98333
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_27_330.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_27_330.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_27_330.jpg,0,1,0,28.91002
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_27_432.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_27_432.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_27_432.jpg,0,1,0,29.82733
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_27_535.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_27_535.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_27_535.jpg,0,1,0,30.19055
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_27_637.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_27_637.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_27_637.jpg,0,1,0,30.19026
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_27_742.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_27_742.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_27_742.jpg,0,1,0,30.18987
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_27_845.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_27_845.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_27_845.jpg,0,1,0,30.19031
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_27_945.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_27_945.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_27_945.jpg,-0.1581714,1,0,30.18324
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_28_045.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_28_045.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_28_045.jpg,-0.0715242,1,0,30.19051
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_28_147.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_28_147.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_28_147.jpg,0,1,0,30.19005
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_28_249.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_28_249.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_28_249.jpg,0,1,0,30.19029
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_28_350.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_28_350.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_28_350.jpg,0,1,0,30.19029
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_28_450.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_28_450.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_28_450.jpg,0,1,0,30.19033
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_28_552.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_28_552.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_28_552.jpg,0,1,0,30.19031
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_28_656.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_28_656.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_28_656.jpg,0,1,0,30.19029
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_28_757.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_28_757.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_28_757.jpg,0,1,0,30.19029
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_28_856.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_28_856.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_28_856.jpg,0,1,0,30.19033
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_28_960.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_28_960.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_28_960.jpg,0,1,0,30.19031
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_29_062.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_29_062.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_29_062.jpg,0,1,0,30.19008
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_29_163.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_29_163.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_29_163.jpg,-0.0923139,1,0,30.18815
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_29_264.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_29_264.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_29_264.jpg,-0.1714545,1,0,30.18648
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_29_367.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_29_367.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_29_367.jpg,0,1,0,30.18972
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_29_468.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_29_468.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_29_468.jpg,0,1,0,30.19024
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_29_569.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_29_569.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_29_569.jpg,0,1,0,30.19029
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_29_671.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_29_671.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_29_671.jpg,0,1,0,30.19031
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_29_773.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_29_773.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_29_773.jpg,0,1,0,30.19031
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_29_874.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_29_874.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_29_874.jpg,-0.2884347,1,0,30.16942
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_29_976.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_29_976.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_29_976.jpg,-0.1533138,1,0,30.19053
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_30_077.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_30_077.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_30_077.jpg,0,1,0,30.18924
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_30_177.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_30_177.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_30_177.jpg,0,1,0,30.19015
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_30_277.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_30_277.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_30_277.jpg,0,1,0,30.19029
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_30_378.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_30_378.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_30_378.jpg,0,1,0,30.1903
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_30_480.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_30_480.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_30_480.jpg,0,1,0,30.19031
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_30_581.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_30_581.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_30_581.jpg,0,1,0,30.19031
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_30_685.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_30_685.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_30_685.jpg,0,1,0,30.19031
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_30_786.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_30_786.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_30_786.jpg,0,1,0,30.1903
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_30_889.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_30_889.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_30_889.jpg,0,1,0,30.1903
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_30_992.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_30_992.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_30_992.jpg,0,1,0,30.1903
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_31_094.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_31_094.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_31_094.jpg,0,1,0,30.1903
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_31_196.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_31_196.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_31_196.jpg,0,1,0,30.19034
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_31_298.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_31_298.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_31_298.jpg,0,1,0,30.19029
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_31_400.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_31_400.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_31_400.jpg,0,1,0,30.19031
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_31_500.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_31_500.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_31_500.jpg,0,1,0,30.1903
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_31_600.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_31_600.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_31_600.jpg,0,1,0,30.1903
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_31_702.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_31_702.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_31_702.jpg,0,1,0,30.1903
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_31_803.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_31_803.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_31_803.jpg,-0.2592843,1,0,30.17301
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_31_902.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_31_902.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_31_902.jpg,0,1,0,30.1896
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_32_004.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_32_004.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_32_004.jpg,0,1,0,30.19013
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_32_104.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_32_104.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_32_104.jpg,0,1,0,30.19027
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_32_208.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_32_208.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_32_208.jpg,0,1,0,30.1903
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_32_311.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_32_311.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_32_311.jpg,-0.1601076,1,0,30.18344
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_32_413.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_32_413.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_32_413.jpg,-0.1302396,1,0,30.18943
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_32_516.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_32_516.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_32_516.jpg,0,1,0,30.18973
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_32_618.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_32_618.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_32_618.jpg,0,1,0,30.19023
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_32_720.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_32_720.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_32_720.jpg,0,1,0,30.19032
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_32_822.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_32_822.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_32_822.jpg,0,1,0,30.19031
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_32_923.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_32_923.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_32_923.jpg,0,1,0,30.19029
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_33_025.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_33_025.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_33_025.jpg,0,1,0,30.1903
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_33_128.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_33_128.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_33_128.jpg,0,1,0,30.19029
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_33_231.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_33_231.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_33_231.jpg,0,1,0,30.19031
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_33_332.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_33_332.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_33_332.jpg,-0.207852,1,0,30.1785
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_33_433.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_33_433.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_33_433.jpg,-0.2753313,1,0,30.18168
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_33_536.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_33_536.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_33_536.jpg,0,1,0,30.18805
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_33_638.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_33_638.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_33_638.jpg,0,1,0,30.18991
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_33_741.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_33_741.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_33_741.jpg,0,1,0,30.19026
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_33_842.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_33_842.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_33_842.jpg,0,1,0,30.19032
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_33_944.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_33_944.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_33_944.jpg,0,1,0,30.19029
C:\Users\14127\Desktop\IMG\center_2020_05_02_10_31_34_044.jpg, C:\Users\14127\Desktop\IMG\left_2020_05_02_10_31_34_044.jpg, C:\Users\14127\Desktop\IMG\right_2020_05_02_10_31_34_044.jpg,0,1,0,30.19032
